CustomerID,Segment
16967,Hibernando/Perdidos
16968,Em Risco
16969,Clientes Leais
16971,Clientes Promissores
16976,Hibernando/Perdidos
16978,Clientes Promissores
16979,Precisando de Atenção
16980,Hibernando/Perdidos
16982,Clientes Promissores
16983,Precisando de Atenção
16984,Grandes Gastadores Recentes
16985,Clientes Leais
16986,Grandes Gastadores Recentes
16987,Precisando de Atenção
16988,Em Risco
16989,Precisando de Atenção
16990,Hibernando/Perdidos
16992,Precisando de Atenção
16996,Clientes Leais
16997,Hibernando/Perdidos
16998,Clientes Leais
16999,Clientes Promissores
17001,Campeões
17002,Clientes Leais
17004,Grandes Gastadores Recentes
17006,Precisando de Atenção
17007,Clientes Leais
17010,Clientes Promissores
17011,Clientes Promissores
17014,Precisando de Atenção
17015,Clientes Leais
17017,Campeões
17018,Clientes Promissores
17019,Precisando de Atenção
17022,Clientes Promissores
17024,Clientes Leais
17025,Clientes Leais
17026,Hibernando/Perdidos
17027,Clientes Leais
17029,Clientes Promissores
17030,Clientes Promissores
17031,Em Risco
17033,Clientes Leais
17034,Clientes Leais
17035,Hibernando/Perdidos
17037,Grandes Gastadores Recentes
17038,Clientes Promissores
17040,Clientes Promissores
17041,Clientes Leais
17042,Precisando de Atenção
17043,Clientes Leais
17044,Grandes Gastadores Recentes
17045,Clientes Leais
17046,Clientes Promissores
17047,Clientes Leais
17048,Clientes Leais
17049,Campeões
17050,Clientes Leais
17051,Hibernando/Perdidos
17052,Clientes Promissores
17053,Clientes Promissores
17054,Clientes Leais
17058,Clientes Leais
17059,Clientes Leais
17060,Hibernando/Perdidos
17061,Clientes Leais
17062,Hibernando/Perdidos
17063,Clientes Leais
17064,Clientes Leais
17068,Campeões
17069,Clientes Leais
17070,Clientes Promissores
17071,Clientes Leais
17073,Clientes Leais
17075,Clientes Leais
17076,Clientes Leais
17078,Clientes Promissores
17079,Clientes Promissores
17080,Clientes Promissores
17081,Clientes Promissores
17082,Grandes Gastadores Recentes
17083,Clientes Leais
17084,Grandes Gastadores Recentes
17085,Clientes Leais
17086,Precisando de Atenção
17088,Clientes Leais
17090,Precisando de Atenção
17091,Campeões
17092,Clientes Leais
17094,Hibernando/Perdidos
17095,Clientes Leais
17096,Clientes Leais
17097,Precisando de Atenção
17100,Grandes Gastadores Recentes
17101,Precisando de Atenção
17102,Hibernando/Perdidos
17105,Clientes Promissores
17107,Clientes Leais
17109,Clientes Leais
17110,Clientes Promissores
17111,Clientes Promissores
17114,Precisando de Atenção
17115,Precisando de Atenção
17117,Hibernando/Perdidos
17118,Hibernando/Perdidos
17119,Precisando de Atenção
17120,Hibernando/Perdidos
17122,Clientes Promissores
17123,Clientes Promissores
17124,Hibernando/Perdidos
17125,Clientes Promissores
17126,Clientes Leais
17128,Hibernando/Perdidos
17131,Precisando de Atenção
17133,Clientes Leais
17134,Clientes Promissores
17135,Clientes Leais
17138,Hibernando/Perdidos
17139,Clientes Leais
17140,Hibernando/Perdidos
17142,Hibernando/Perdidos
17144,Precisando de Atenção
17146,Clientes Leais
17147,Clientes Leais
17148,Clientes Promissores
17152,Hibernando/Perdidos
17153,Clientes Promissores
17154,Clientes Promissores
17155,Clientes Promissores
17157,Em Risco
17158,Clientes Leais
17159,Clientes Leais
17160,Clientes Leais
17162,Clientes Leais
17163,Clientes Promissores
17164,Clientes Leais
17165,Hibernando/Perdidos
17166,Clientes Promissores
17169,Clientes Promissores
17171,Hibernando/Perdidos
17172,Clientes Promissores
17173,Campeões
17174,Hibernando/Perdidos
17175,Clientes Leais
17176,Hibernando/Perdidos
17179,Clientes Leais
17180,Clientes Leais
17181,Clientes Promissores
17183,Campeões
17186,Clientes Promissores
17187,Hibernando/Perdidos
17188,Campeões
17189,Clientes Promissores
17190,Clientes Promissores
17191,Clientes Leais
17193,Clientes Leais
17194,Hibernando/Perdidos
17197,Grandes Gastadores Recentes
17198,Clientes Leais
17201,Clientes Promissores
17203,Clientes Leais
17204,Clientes Leais
17205,Clientes Promissores
17206,Clientes Promissores
17211,Clientes Leais
17212,Hibernando/Perdidos
17213,Clientes Leais
17214,Clientes Leais
17217,Hibernando/Perdidos
17218,Precisando de Atenção
17219,Clientes Promissores
17220,Clientes Leais
17221,Em Risco
17222,Clientes Promissores
17223,Hibernando/Perdidos
17226,Hibernando/Perdidos
17227,Clientes Leais
17228,Clientes Leais
17229,Clientes Promissores
17230,Hibernando/Perdidos
17231,Campeões
17232,Em Risco
17233,Clientes Promissores
17234,Hibernando/Perdidos
17235,Clientes Promissores
17236,Precisando de Atenção
17237,Em Risco
17238,Campeões
17239,Hibernando/Perdidos
17242,Grandes Gastadores Recentes
17243,Campeões
17244,Grandes Gastadores Recentes
17245,Hibernando/Perdidos
17247,Clientes Promissores
17248,Clientes Promissores
17250,Em Risco
17251,Hibernando/Perdidos
17252,Clientes Promissores
17253,Clientes Promissores
17254,Em Risco
17255,Clientes Promissores
17256,Clientes Promissores
17259,Clientes Promissores
17262,Clientes Leais
17263,Hibernando/Perdidos
17265,Clientes Promissores
17266,Em Risco
17267,Clientes Promissores
17268,Clientes Leais
17272,Clientes Leais
17274,Clientes Promissores
17277,Hibernando/Perdidos
17278,Hibernando/Perdidos
17279,Clientes Promissores
17282,Clientes Leais
17284,Clientes Leais
17286,Clientes Promissores
17287,Clientes Leais
17288,Precisando de Atenção
17289,Clientes Leais
17290,Precisando de Atenção
17291,Hibernando/Perdidos
17293,Precisando de Atenção
17295,Clientes Leais
17297,Clientes Promissores
17298,Clientes Promissores
17299,Precisando de Atenção
17301,Clientes Promissores
17302,Clientes Leais
17303,Hibernando/Perdidos
17306,Campeões
17309,Clientes Promissores
17311,Grandes Gastadores Recentes
17312,Clientes Leais
17313,Grandes Gastadores Recentes
17314,Clientes Leais
17315,Campeões
17317,Clientes Leais
17320,Clientes Leais
17321,Precisando de Atenção
17323,Clientes Leais
17324,Clientes Leais
17325,Hibernando/Perdidos
17329,Clientes Promissores
17330,Clientes Promissores
17331,Clientes Promissores
17333,Clientes Promissores
17334,Hibernando/Perdidos
17337,Clientes Leais
17338,Clientes Leais
17339,Clientes Promissores
17340,Clientes Leais
17341,Clientes Leais
17343,Hibernando/Perdidos
17344,Clientes Promissores
17345,Clientes Leais
17346,Campeões
17347,Clientes Promissores
17348,Clientes Leais
17349,Clientes Promissores
17350,Precisando de Atenção
17351,Clientes Leais
17353,Grandes Gastadores Recentes
17354,Grandes Gastadores Recentes
17356,Hibernando/Perdidos
17357,Clientes Promissores
17358,Hibernando/Perdidos
17359,Em Risco
17360,Clientes Leais
17361,Clientes Leais
17362,Hibernando/Perdidos
17364,Campeões
17365,Campeões
17367,Hibernando/Perdidos
17368,Clientes Leais
17370,Clientes Leais
17371,Clientes Leais
17372,Clientes Leais
17373,Clientes Leais
17374,Hibernando/Perdidos
17375,Hibernando/Perdidos
17376,Clientes Promissores
17377,Clientes Leais
17379,Em Risco
17381,Campeões
17382,Clientes Promissores
17383,Em Risco
17384,Clientes Promissores
17385,Clientes Promissores
17386,Campeões
17387,Clientes Promissores
17388,Clientes Leais
17389,Campeões
17391,Clientes Promissores
17392,Hibernando/Perdidos
17394,Hibernando/Perdidos
17396,Clientes Leais
17397,Clientes Promissores
17398,Clientes Leais
17400,Clientes Leais
17402,Campeões
17403,Clientes Promissores
17404,Campeões
17405,Precisando de Atenção
17406,Hibernando/Perdidos
17408,Clientes Promissores
17409,Hibernando/Perdidos
17410,Clientes Leais
17411,Precisando de Atenção
17412,Precisando de Atenção
17414,Clientes Promissores
17415,Clientes Promissores
17416,Clientes Leais
17418,Clientes Promissores
17419,Campeões
17420,Clientes Leais
17422,Clientes Leais
17423,Clientes Promissores
17425,Clientes Promissores
17426,Campeões
17427,Clientes Promissores
17428,Campeões
17429,Clientes Leais
17430,Clientes Promissores
17431,Hibernando/Perdidos
17432,Clientes Promissores
17433,Clientes Promissores
17434,Campeões
17436,Em Risco
17438,Hibernando/Perdidos
17440,Clientes Leais
17442,Clientes Leais
17443,Hibernando/Perdidos
17444,Clientes Leais
17446,Clientes Promissores
17447,Clientes Promissores
17449,Campeões
17450,Campeões
17451,Precisando de Atenção
17453,Clientes Promissores
17454,Hibernando/Perdidos
17455,Hibernando/Perdidos
17456,Hibernando/Perdidos
17457,Clientes Leais
17458,Clientes Promissores
17459,Clientes Promissores
17460,Clientes Leais
17461,Clientes Leais
17462,Clientes Promissores
17463,Clientes Leais
17464,Clientes Promissores
17466,Precisando de Atenção
17468,Em Risco
17469,Clientes Leais
17470,Clientes Leais
17472,Hibernando/Perdidos
17475,Clientes Promissores
17480,Clientes Promissores
17481,Precisando de Atenção
17483,Clientes Leais
17486,Hibernando/Perdidos
17489,Clientes Promissores
17490,Campeões
17491,Campeões
17492,Hibernando/Perdidos
17495,Precisando de Atenção
17496,Hibernando/Perdidos
17498,Clientes Promissores
17499,Hibernando/Perdidos
17500,Clientes Leais
17501,Hibernando/Perdidos
17502,Precisando de Atenção
17503,Precisando de Atenção
17504,Hibernando/Perdidos
17505,Grandes Gastadores Recentes
17506,Clientes Promissores
17507,Hibernando/Perdidos
17508,Hibernando/Perdidos
17509,Clientes Leais
17510,Clientes Promissores
17511,Campeões
17512,Clientes Leais
17513,Clientes Promissores
17514,Clientes Promissores
17515,Clientes Leais
17516,Clientes Leais
17517,Hibernando/Perdidos
17519,Clientes Leais
17520,Clientes Promissores
17521,Clientes Leais
17522,Precisando de Atenção
17523,Precisando de Atenção
17524,Hibernando/Perdidos
17525,Hibernando/Perdidos
17526,Precisando de Atenção
17527,Clientes Leais
17528,Campeões
17530,Campeões
17531,Hibernando/Perdidos
17534,Clientes Promissores
17535,Hibernando/Perdidos
17536,Clientes Promissores
17537,Clientes Promissores
17538,Clientes Promissores
17540,Clientes Promissores
17542,Hibernando/Perdidos
17545,Clientes Leais
17548,Hibernando/Perdidos
17549,Clientes Promissores
17550,Hibernando/Perdidos
17551,Hibernando/Perdidos
17552,Clientes Leais
17553,Grandes Gastadores Recentes
17554,Precisando de Atenção
17555,Clientes Promissores
17556,Hibernando/Perdidos
17557,Clientes Leais
17560,Clientes Leais
17561,Clientes Promissores
17562,Clientes Leais
17564,Clientes Leais
17566,Precisando de Atenção
17567,Campeões
17569,Hibernando/Perdidos
17571,Clientes Leais
17572,Clientes Leais
17573,Clientes Leais
17574,Hibernando/Perdidos
17576,Campeões
17578,Hibernando/Perdidos
17579,Em Risco
17580,Hibernando/Perdidos
17581,Campeões
17582,Hibernando/Perdidos
17584,Precisando de Atenção
17585,Clientes Leais
17588,Clientes Leais
17589,Clientes Leais
17590,Precisando de Atenção
17591,Clientes Leais
17593,Precisando de Atenção
17594,Grandes Gastadores Recentes
17595,Em Risco
17596,Clientes Leais
17597,Hibernando/Perdidos
17600,Clientes Promissores
17601,Hibernando/Perdidos
17602,Campeões
17603,Clientes Promissores
17604,Hibernando/Perdidos
17608,Clientes Promissores
17609,Clientes Leais
17611,Campeões
17612,Clientes Leais
17613,Clientes Leais
17614,Clientes Promissores
17615,Clientes Leais
17616,Clientes Leais
17618,Precisando de Atenção
17619,Hibernando/Perdidos
17620,Clientes Promissores
17621,Clientes Leais
17623,Clientes Promissores
17624,Clientes Promissores
17625,Clientes Leais
17628,Clientes Promissores
17629,Precisando de Atenção
17630,Clientes Promissores
17631,Precisando de Atenção
17633,Clientes Leais
17634,Clientes Leais
17636,Clientes Promissores
17637,Clientes Promissores
17639,Hibernando/Perdidos
17640,Clientes Promissores
17642,Clientes Promissores
17643,Hibernando/Perdidos
17644,Campeões
17646,Hibernando/Perdidos
17647,Clientes Promissores
17648,Clientes Leais
17649,Clientes Promissores
17650,Clientes Promissores
17651,Campeões
17652,Clientes Leais
17653,Clientes Leais
17654,Hibernando/Perdidos
17655,Campeões
17656,Clientes Leais
17658,Clientes Promissores
17659,Clientes Leais
17660,Clientes Promissores
17663,Clientes Leais
17664,Clientes Promissores
17666,Precisando de Atenção
17667,Clientes Leais
17668,Em Risco
17669,Clientes Leais
17670,Hibernando/Perdidos
17671,Clientes Leais
17672,Grandes Gastadores Recentes
17673,Precisando de Atenção
17674,Clientes Promissores
17675,Campeões
17676,Precisando de Atenção
17677,Campeões
17678,Hibernando/Perdidos
17679,Grandes Gastadores Recentes
17680,Clientes Promissores
17682,Campeões
17684,Clientes Promissores
17685,Clientes Leais
17686,Campeões
17690,Clientes Leais
17691,Hibernando/Perdidos
17692,Clientes Leais
17693,Clientes Promissores
17694,Clientes Promissores
17695,Clientes Promissores
17696,Clientes Leais
17697,Hibernando/Perdidos
17698,Hibernando/Perdidos
17700,Clientes Leais
17701,Hibernando/Perdidos
17702,Clientes Leais
17703,Clientes Leais
17704,Clientes Promissores
17705,Precisando de Atenção
17706,Campeões
17707,Hibernando/Perdidos
17708,Hibernando/Perdidos
17709,Clientes Promissores
17711,Em Risco
17712,Clientes Promissores
17714,Hibernando/Perdidos
17715,Hibernando/Perdidos
17716,Clientes Leais
17718,Hibernando/Perdidos
17719,Clientes Leais
17720,Clientes Leais
17722,Clientes Leais
17723,Clientes Leais
17724,Clientes Leais
17725,Clientes Leais
17727,Grandes Gastadores Recentes
17728,Precisando de Atenção
17730,Campeões
17731,Clientes Leais
17732,Hibernando/Perdidos
17733,Clientes Promissores
17734,Clientes Leais
17735,Campeões
17736,Em Risco
17737,Em Risco
17738,Clientes Leais
17739,Campeões
17742,Clientes Promissores
17744,Campeões
17746,Hibernando/Perdidos
17747,Clientes Promissores
17749,Clientes Promissores
17750,Precisando de Atenção
17752,Hibernando/Perdidos
17754,Precisando de Atenção
17757,Campeões
17758,Clientes Leais
17759,Clientes Leais
17760,Clientes Promissores
17761,Clientes Promissores
17763,Hibernando/Perdidos
17764,Clientes Promissores
17765,Clientes Leais
17767,Clientes Promissores
17768,Precisando de Atenção
17769,Campeões
17770,Hibernando/Perdidos
17771,Clientes Promissores
17772,Em Risco
17774,Clientes Leais
17775,Hibernando/Perdidos
17777,Clientes Leais
17779,Clientes Leais
17781,Clientes Promissores
17783,Clientes Promissores
17785,Clientes Promissores
17786,Clientes Promissores
17787,Clientes Leais
17788,Grandes Gastadores Recentes
17789,Hibernando/Perdidos
17790,Clientes Leais
17791,Clientes Promissores
17793,Clientes Promissores
17795,Hibernando/Perdidos
17796,Clientes Leais
17797,Clientes Leais
17799,Clientes Leais
17800,Clientes Leais
17802,Clientes Leais
17805,Clientes Promissores
17806,Em Risco
17809,Clientes Leais
17811,Campeões
17812,Precisando de Atenção
17813,Clientes Leais
17816,Clientes Leais
17817,Em Risco
17819,Clientes Leais
17824,Clientes Promissores
17827,Precisando de Atenção
17828,Clientes Leais
17829,Hibernando/Perdidos
17830,Em Risco
17831,Clientes Promissores
17832,Clientes Promissores
17835,Em Risco
17836,Clientes Promissores
17837,Clientes Leais
17838,Clientes Leais
17839,Clientes Promissores
17841,Campeões
17843,Hibernando/Perdidos
17844,Clientes Promissores
17846,Grandes Gastadores Recentes
17848,Clientes Leais
17849,Hibernando/Perdidos
17850,Hibernando/Perdidos
17852,Em Risco
17854,Hibernando/Perdidos
17855,Hibernando/Perdidos
17856,Precisando de Atenção
17857,Campeões
17858,Campeões
17859,Hibernando/Perdidos
17860,Hibernando/Perdidos
17861,Campeões
17862,Hibernando/Perdidos
17863,Clientes Leais
17864,Precisando de Atenção
17865,Clientes Leais
17866,Clientes Promissores
17867,Clientes Leais
17869,Clientes Leais
17870,Precisando de Atenção
17871,Hibernando/Perdidos
17873,Clientes Leais
17874,Hibernando/Perdidos
17877,Clientes Promissores
17878,Clientes Promissores
17879,Clientes Promissores
17880,Hibernando/Perdidos
17881,Hibernando/Perdidos
17883,Precisando de Atenção
17884,Precisando de Atenção
17885,Em Risco
17886,Clientes Leais
17887,Clientes Promissores
17888,Clientes Leais
17889,Hibernando/Perdidos
17890,Hibernando/Perdidos
17891,Clientes Promissores
17892,Clientes Leais
17893,Hibernando/Perdidos
17894,Clientes Leais
17895,Clientes Promissores
17896,Clientes Promissores
17897,Clientes Leais
17898,Clientes Promissores
17899,Clientes Promissores
17900,Hibernando/Perdidos
17901,Clientes Promissores
17904,Clientes Promissores
17905,Clientes Leais
17906,Hibernando/Perdidos
17908,Hibernando/Perdidos
17911,Em Risco
17912,Hibernando/Perdidos
17913,Clientes Promissores
17914,Em Risco
17917,Clientes Leais
17919,Grandes Gastadores Recentes
17920,Campeões
17921,Clientes Leais
17923,Hibernando/Perdidos
17924,Campeões
17925,Hibernando/Perdidos
17926,Clientes Promissores
17928,Clientes Promissores
17929,Precisando de Atenção
17930,Clientes Leais
17931,Clientes Promissores
17932,Clientes Leais
17934,Clientes Promissores
17935,Clientes Promissores
17936,Em Risco
17937,Campeões
17939,Clientes Promissores
17940,Clientes Leais
17941,Clientes Promissores
17942,Em Risco
17946,Hibernando/Perdidos
17947,Clientes Promissores
17948,Clientes Promissores
17949,Campeões
17950,Clientes Leais
17951,Clientes Leais
17954,Campeões
17955,Hibernando/Perdidos
17956,Hibernando/Perdidos
17957,Clientes Promissores
17958,Clientes Promissores
17960,Clientes Promissores
17961,Clientes Leais
17962,Clientes Promissores
17964,Clientes Promissores
17965,Clientes Leais
17966,Clientes Leais
17967,Hibernando/Perdidos
17968,Hibernando/Perdidos
17969,Clientes Promissores
17970,Hibernando/Perdidos
17972,Hibernando/Perdidos
17973,Clientes Promissores
17974,Clientes Leais
17975,Clientes Leais
17976,Hibernando/Perdidos
17977,Clientes Promissores
17978,Hibernando/Perdidos
17979,Clientes Leais
17980,Clientes Leais
17984,Clientes Promissores
17985,Clientes Promissores
17986,Clientes Promissores
17987,Hibernando/Perdidos
17988,Em Risco
17990,Hibernando/Perdidos
17991,Hibernando/Perdidos
17994,Clientes Leais
17995,Hibernando/Perdidos
17997,Clientes Leais
17999,Clientes Promissores
18001,Em Risco
18004,Hibernando/Perdidos
18005,Em Risco
18006,Clientes Promissores
18008,Clientes Leais
18009,Hibernando/Perdidos
18010,Hibernando/Perdidos
18011,Hibernando/Perdidos
18013,Clientes Promissores
18014,Clientes Promissores
18015,Em Risco
18016,Clientes Leais
18017,Clientes Leais
18018,Clientes Promissores
18019,Clientes Promissores
18022,Clientes Promissores
18024,Clientes Promissores
18027,Clientes Promissores
18030,Em Risco
18032,Hibernando/Perdidos
18033,Clientes Promissores
18034,Clientes Promissores
18035,Clientes Leais
18036,Clientes Leais
18037,Clientes Leais
18040,Clientes Promissores
18041,Campeões
18042,Clientes Promissores
18043,Clientes Leais
18044,Campeões
18045,Clientes Promissores
18048,Hibernando/Perdidos
18050,Hibernando/Perdidos
18053,Clientes Promissores
18055,Campeões
18056,Hibernando/Perdidos
18058,Em Risco
18059,Clientes Leais
18061,Clientes Leais
18062,Clientes Leais
18064,Clientes Promissores
18065,Campeões
18066,Clientes Promissores
18067,Clientes Promissores
18068,Hibernando/Perdidos
18069,Clientes Leais
18071,Hibernando/Perdidos
18072,Hibernando/Perdidos
18073,Clientes Leais
18074,Hibernando/Perdidos
18075,Clientes Leais
18077,Campeões
18078,Hibernando/Perdidos
18079,Clientes Leais
18080,Grandes Gastadores Recentes
18081,Clientes Leais
18082,Clientes Promissores
18084,Clientes Promissores
18085,Hibernando/Perdidos
18086,Hibernando/Perdidos
18087,Grandes Gastadores Recentes
18088,Clientes Promissores
18092,Campeões
18093,Clientes Leais
18094,Clientes Leais
18095,Hibernando/Perdidos
18096,Precisando de Atenção
18097,Campeões
18099,Clientes Promissores
18101,Em Risco
18102,Campeões
18104,Clientes Promissores
18105,Clientes Promissores
18106,Hibernando/Perdidos
18108,Hibernando/Perdidos
18109,Campeões
18110,Clientes Promissores
18112,Em Risco
18113,Hibernando/Perdidos
18114,Hibernando/Perdidos
18116,Clientes Leais
18117,Clientes Promissores
18118,Campeões
18119,Hibernando/Perdidos
18120,Hibernando/Perdidos
18121,Clientes Promissores
18122,Precisando de Atenção
18123,Clientes Promissores
18125,Clientes Leais
18126,Clientes Promissores
18127,Clientes Leais
18129,Hibernando/Perdidos
18130,Clientes Leais
18133,Hibernando/Perdidos
18135,Clientes Leais
18136,Clientes Leais
18138,Hibernando/Perdidos
18139,Clientes Leais
18142,Grandes Gastadores Recentes
18143,Grandes Gastadores Recentes
18144,Campeões
18145,Precisando de Atenção
18146,Clientes Promissores
18147,Clientes Promissores
18149,Clientes Leais
18150,Clientes Leais
18151,Clientes Promissores
18154,Em Risco
18155,Clientes Leais
18156,Precisando de Atenção
18158,Em Risco
18159,Hibernando/Perdidos
18160,Clientes Promissores
18161,Clientes Leais
18164,Clientes Promissores
18165,Clientes Promissores
18167,Clientes Leais
18168,Clientes Leais
18169,Clientes Promissores
18170,Clientes Leais
18171,Clientes Leais
18172,Clientes Leais
18173,Clientes Leais
18174,Em Risco
18176,Hibernando/Perdidos
18177,Clientes Leais
18178,Clientes Leais
18179,Precisando de Atenção
18180,Precisando de Atenção
18181,Clientes Promissores
18183,Hibernando/Perdidos
18184,Clientes Promissores
18185,Hibernando/Perdidos
18188,Clientes Leais
18189,Grandes Gastadores Recentes
18190,Hibernando/Perdidos
18191,Hibernando/Perdidos
18192,Grandes Gastadores Recentes
18193,Clientes Promissores
18194,Grandes Gastadores Recentes
18196,Clientes Promissores
18198,Campeões
18200,Clientes Promissores
18202,Hibernando/Perdidos
18203,Clientes Promissores
18204,Clientes Leais
18205,Clientes Promissores
18209,Clientes Promissores
18210,Campeões
18211,Clientes Leais
18212,Hibernando/Perdidos
18213,Hibernando/Perdidos
18215,Clientes Promissores
18216,Clientes Promissores
18217,Clientes Promissores
18218,Hibernando/Perdidos
18219,Campeões
18220,Hibernando/Perdidos
18221,Clientes Leais
18222,Clientes Promissores
18223,Campeões
18224,Hibernando/Perdidos
18225,Campeões
18226,Clientes Leais
18227,Hibernando/Perdidos
18228,Clientes Promissores
18229,Campeões
18230,Campeões
18231,Hibernando/Perdidos
18232,Clientes Leais
18233,Hibernando/Perdidos
18235,Clientes Leais
18236,Clientes Leais
18237,Precisando de Atenção
18239,Hibernando/Perdidos
18240,Clientes Promissores
18241,Campeões
18242,Clientes Leais
18245,Campeões
18246,Clientes Promissores
18248,Clientes Promissores
18249,Clientes Promissores
18250,Hibernando/Perdidos
18251,Grandes Gastadores Recentes
18252,Clientes Promissores
18255,Clientes Promissores
18257,Clientes Leais
18259,Clientes Leais
18260,Clientes Leais
18261,Clientes Promissores
18262,Clientes Promissores
18263,Clientes Leais
18265,Clientes Promissores
18268,Clientes Promissores
18269,Hibernando/Perdidos
18270,Clientes Promissores
18272,Campeões
18273,Em Risco
18274,Clientes Promissores
18276,Clientes Promissores
18277,Clientes Promissores
18278,Clientes Promissores
18280,Hibernando/Perdidos
18281,Hibernando/Perdidos
18282,Em Risco
18283,Campeões
18287,Clientes Leais
